2025-04-03 04:17:47.225986: Starting overnight training with the following parameters:
2025-04-03 04:17:47.225986: Total timesteps: 2000000
2025-04-03 04:17:47.226987: Learning rate: 0.0003
2025-04-03 04:17:47.226987: Batch size: 512
2025-04-03 04:17:47.227987: Buffer size: 200000
2025-04-03 04:17:47.227987: Exploration noise: 0.3
2025-04-03 04:17:47.228988: Models directory: ./ddpg_models/20250403_041747/
2025-04-03 04:17:47.228988: Log directory: ./ddpg_pyrace_tensorboard/20250403_041747/
2025-04-03 04:17:47.228988: Visualization enabled: True
2025-04-03 04:17:47.272002: Set view=True on RaceEnv
2025-04-03 04:17:48.148299: Loading checkpoint ./ddpg_models/ddpg_pyrace_v3_final.zip to continue training
2025-04-03 04:17:48.166305: 
Starting overnight training...
2025-04-03 04:17:48.166305: Visualization enabled. Press 'm' to toggle visualization mode, 'q' to quit.
2025-04-03 04:17:48.218323: Could not find PyRace2D object directly
2025-04-03 07:08:38.617371: Steps: 221000/2000000, FPS: 21.6, Time remaining: 22h 55m 21s
2025-04-03 07:09:25.754720: Steps: 222000/2000000, FPS: 21.6, Time remaining: 22h 54m 40s
2025-04-03 07:10:12.573446: Steps: 223000/2000000, FPS: 21.6, Time remaining: 22h 53m 57s
2025-04-03 07:10:59.514212: Steps: 224000/2000000, FPS: 21.6, Time remaining: 22h 53m 15s
2025-04-03 07:11:46.442465: Steps: 225000/2000000, FPS: 21.6, Time remaining: 22h 52m 33s
2025-04-03 07:12:33.137228: Steps: 226000/2000000, FPS: 21.6, Time remaining: 22h 51m 49s
2025-04-03 07:13:19.993978: Steps: 227000/2000000, FPS: 21.6, Time remaining: 22h 51m 6s
2025-04-03 07:14:06.682667: Steps: 228000/2000000, FPS: 21.6, Time remaining: 22h 50m 22s
2025-04-03 07:14:53.548406: Steps: 229000/2000000, FPS: 21.6, Time remaining: 22h 49m 39s
2025-04-03 07:15:40.309204: Steps: 230000/2000000, FPS: 21.5, Time remaining: 22h 48m 55s
2025-04-03 07:16:27.233963: Steps: 231000/2000000, FPS: 21.5, Time remaining: 22h 48m 13s
2025-04-03 07:17:14.144745: Steps: 232000/2000000, FPS: 21.5, Time remaining: 22h 47m 30s
2025-04-03 07:18:00.921473: Steps: 233000/2000000, FPS: 21.5, Time remaining: 22h 46m 47s
2025-04-03 07:18:47.624232: Steps: 234000/2000000, FPS: 21.5, Time remaining: 22h 46m 3s
2025-04-03 07:19:34.353433: Steps: 235000/2000000, FPS: 21.5, Time remaining: 22h 45m 19s
2025-04-03 07:20:21.244187: Steps: 236000/2000000, FPS: 21.5, Time remaining: 22h 44m 36s
2025-04-03 07:21:08.101938: Steps: 237000/2000000, FPS: 21.5, Time remaining: 22h 43m 53s
2025-04-03 07:21:54.889230: Steps: 238000/2000000, FPS: 21.5, Time remaining: 22h 43m 9s
2025-04-03 07:22:41.792495: Steps: 239000/2000000, FPS: 21.5, Time remaining: 22h 42m 26s
2025-04-03 07:23:28.676768: Steps: 240000/2000000, FPS: 21.5, Time remaining: 22h 41m 43s
2025-04-03 07:24:15.605533: Steps: 241000/2000000, FPS: 21.5, Time remaining: 22h 41m 0s
2025-04-03 07:25:02.373833: Steps: 242000/2000000, FPS: 21.5, Time remaining: 22h 40m 16s
2025-04-03 07:25:49.150029: Steps: 243000/2000000, FPS: 21.5, Time remaining: 22h 39m 33s
2025-04-03 07:26:35.839232: Steps: 244000/2000000, FPS: 21.5, Time remaining: 22h 38m 48s
2025-04-03 07:27:22.630950: Steps: 245000/2000000, FPS: 21.5, Time remaining: 22h 38m 4s
2025-04-03 07:28:09.534732: Steps: 246000/2000000, FPS: 21.5, Time remaining: 22h 37m 21s
2025-04-03 07:28:56.306531: Steps: 247000/2000000, FPS: 21.5, Time remaining: 22h 36m 37s
2025-04-03 07:29:43.601404: Steps: 248000/2000000, FPS: 21.5, Time remaining: 22h 35m 57s
2025-04-03 07:30:30.372107: Steps: 249000/2000000, FPS: 21.5, Time remaining: 22h 35m 13s
2025-04-03 07:31:17.262861: Steps: 250000/2000000, FPS: 21.5, Time remaining: 22h 34m 29s
2025-04-03 07:32:04.055681: Steps: 251000/2000000, FPS: 21.5, Time remaining: 22h 33m 45s
2025-04-03 07:32:51.116989: Steps: 252000/2000000, FPS: 21.5, Time remaining: 22h 33m 3s
2025-04-03 07:33:37.868182: Steps: 253000/2000000, FPS: 21.5, Time remaining: 22h 32m 19s
2025-04-03 07:34:25.123065: Steps: 254000/2000000, FPS: 21.5, Time remaining: 22h 31m 38s
2025-04-03 07:35:13.159211: Steps: 255000/2000000, FPS: 21.5, Time remaining: 22h 31m 3s
2025-04-03 07:36:00.882329: Steps: 256000/2000000, FPS: 21.5, Time remaining: 22h 30m 25s
2025-04-03 07:36:49.028508: Steps: 257000/2000000, FPS: 21.5, Time remaining: 22h 29m 50s
2025-04-03 07:37:36.732527: Steps: 258000/2000000, FPS: 21.5, Time remaining: 22h 29m 12s
2025-04-03 07:38:23.883375: Steps: 259000/2000000, FPS: 21.5, Time remaining: 22h 28m 30s
2025-04-03 07:39:11.077833: Steps: 260000/2000000, FPS: 21.5, Time remaining: 22h 27m 48s
2025-04-03 07:39:58.171164: Steps: 261000/2000000, FPS: 21.5, Time remaining: 22h 27m 6s
2025-04-03 07:40:45.347035: Steps: 262000/2000000, FPS: 21.5, Time remaining: 22h 26m 24s
2025-04-03 07:41:32.518905: Steps: 263000/2000000, FPS: 21.5, Time remaining: 22h 25m 42s
2025-04-03 07:42:19.533286: Steps: 264000/2000000, FPS: 21.5, Time remaining: 22h 24m 59s
2025-04-03 07:43:06.747647: Steps: 265000/2000000, FPS: 21.5, Time remaining: 22h 24m 17s
2025-04-03 07:43:53.855491: Steps: 266000/2000000, FPS: 21.5, Time remaining: 22h 23m 35s
2025-04-03 07:44:41.027865: Steps: 267000/2000000, FPS: 21.5, Time remaining: 22h 22m 53s
2025-04-03 07:45:28.006653: Steps: 268000/2000000, FPS: 21.5, Time remaining: 22h 22m 9s
2025-04-03 07:46:15.042027: Steps: 269000/2000000, FPS: 21.5, Time remaining: 22h 21m 26s
2025-04-03 07:47:01.940311: Steps: 270000/2000000, FPS: 21.5, Time remaining: 22h 20m 42s
2025-04-03 07:47:49.266230: Steps: 271000/2000000, FPS: 21.5, Time remaining: 22h 20m 1s
2025-04-03 07:48:36.416071: Steps: 272000/2000000, FPS: 21.5, Time remaining: 22h 19m 19s
2025-04-03 07:49:23.499464: Steps: 273000/2000000, FPS: 21.5, Time remaining: 22h 18m 36s
2025-04-03 07:50:10.629811: Steps: 274000/2000000, FPS: 21.5, Time remaining: 22h 17m 53s
2025-04-03 07:50:57.861675: Steps: 275000/2000000, FPS: 21.5, Time remaining: 22h 17m 11s
2025-04-03 07:51:44.950502: Steps: 276000/2000000, FPS: 21.5, Time remaining: 22h 16m 28s
2025-04-03 07:52:32.124944: Steps: 277000/2000000, FPS: 21.5, Time remaining: 22h 15m 46s
2025-04-03 07:53:19.157246: Steps: 278000/2000000, FPS: 21.5, Time remaining: 22h 15m 3s
2025-04-03 07:54:06.213050: Steps: 279000/2000000, FPS: 21.5, Time remaining: 22h 14m 20s
2025-04-03 07:54:53.460931: Steps: 280000/2000000, FPS: 21.5, Time remaining: 22h 13m 38s
2025-04-03 07:55:40.663818: Steps: 281000/2000000, FPS: 21.5, Time remaining: 22h 12m 55s
2025-04-03 07:56:27.837731: Steps: 282000/2000000, FPS: 21.5, Time remaining: 22h 12m 13s
2025-04-03 07:57:14.931071: Steps: 283000/2000000, FPS: 21.5, Time remaining: 22h 11m 30s
2025-04-03 07:58:02.163956: Steps: 284000/2000000, FPS: 21.5, Time remaining: 22h 10m 47s
2025-04-03 07:58:49.194753: Steps: 285000/2000000, FPS: 21.5, Time remaining: 22h 10m 4s
2025-04-03 07:59:36.331177: Steps: 286000/2000000, FPS: 21.5, Time remaining: 22h 9m 21s
2025-04-03 08:00:23.574561: Steps: 287000/2000000, FPS: 21.5, Time remaining: 22h 8m 38s
2025-04-03 08:01:10.751412: Steps: 288000/2000000, FPS: 21.5, Time remaining: 22h 7m 56s
2025-04-03 08:01:57.968786: Steps: 289000/2000000, FPS: 21.5, Time remaining: 22h 7m 13s
2025-04-03 08:02:45.093627: Steps: 290000/2000000, FPS: 21.5, Time remaining: 22h 6m 30s
2025-04-03 08:03:32.231534: Steps: 291000/2000000, FPS: 21.5, Time remaining: 22h 5m 47s
2025-04-03 08:04:19.240331: Steps: 292000/2000000, FPS: 21.5, Time remaining: 22h 5m 3s
2025-04-03 08:05:06.360181: Steps: 293000/2000000, FPS: 21.5, Time remaining: 22h 4m 20s
2025-04-03 08:05:53.483532: Steps: 294000/2000000, FPS: 21.5, Time remaining: 22h 3m 37s
2025-04-03 08:06:40.347850: Steps: 295000/2000000, FPS: 21.5, Time remaining: 22h 2m 52s
2025-04-03 08:07:27.768269: Steps: 296000/2000000, FPS: 21.5, Time remaining: 22h 2m 10s
2025-04-03 08:08:15.313254: Steps: 297000/2000000, FPS: 21.5, Time remaining: 22h 1m 30s
2025-04-03 08:09:02.637164: Steps: 298000/2000000, FPS: 21.5, Time remaining: 22h 0m 47s
2025-04-03 08:09:49.718989: Steps: 299000/2000000, FPS: 21.5, Time remaining: 22h 0m 4s
2025-04-03 08:10:36.688844: Steps: 300000/2000000, FPS: 21.5, Time remaining: 21h 59m 20s
2025-04-03 08:11:23.780667: Steps: 301000/2000000, FPS: 21.5, Time remaining: 21h 58m 36s
2025-04-03 08:12:10.777470: Steps: 302000/2000000, FPS: 21.5, Time remaining: 21h 57m 52s
2025-04-03 08:12:57.941315: Steps: 303000/2000000, FPS: 21.5, Time remaining: 21h 57m 9s
2025-04-03 08:13:45.059731: Steps: 304000/2000000, FPS: 21.5, Time remaining: 21h 56m 25s
2025-04-03 08:14:32.286592: Steps: 305000/2000000, FPS: 21.5, Time remaining: 21h 55m 42s
2025-04-03 08:15:19.291399: Steps: 306000/2000000, FPS: 21.5, Time remaining: 21h 54m 58s
2025-04-03 08:16:06.391817: Steps: 307000/2000000, FPS: 21.5, Time remaining: 21h 54m 14s
2025-04-03 08:16:53.366098: Steps: 308000/2000000, FPS: 21.5, Time remaining: 21h 53m 30s
2025-04-03 08:17:40.382887: Steps: 309000/2000000, FPS: 21.5, Time remaining: 21h 52m 46s
2025-04-03 08:18:27.619769: Steps: 310000/2000000, FPS: 21.5, Time remaining: 21h 52m 3s
2025-04-03 08:19:14.638090: Steps: 311000/2000000, FPS: 21.5, Time remaining: 21h 51m 18s
2025-04-03 08:20:01.787507: Steps: 312000/2000000, FPS: 21.5, Time remaining: 21h 50m 35s
2025-04-03 08:20:48.900356: Steps: 313000/2000000, FPS: 21.5, Time remaining: 21h 49m 51s
2025-04-03 08:21:35.845155: Steps: 314000/2000000, FPS: 21.5, Time remaining: 21h 49m 7s
2025-04-03 08:22:22.827945: Steps: 315000/2000000, FPS: 21.5, Time remaining: 21h 48m 22s
2025-04-03 08:23:09.893335: Steps: 316000/2000000, FPS: 21.5, Time remaining: 21h 47m 38s
2025-04-03 08:23:56.955652: Steps: 317000/2000000, FPS: 21.5, Time remaining: 21h 46m 54s
2025-04-03 08:24:43.943460: Steps: 318000/2000000, FPS: 21.5, Time remaining: 21h 46m 9s
2025-04-03 08:25:30.894727: Steps: 319000/2000000, FPS: 21.5, Time remaining: 21h 45m 25s
2025-04-03 08:26:18.018574: Steps: 320000/2000000, FPS: 21.5, Time remaining: 21h 44m 41s
2025-04-03 08:27:04.966423: Steps: 321000/2000000, FPS: 21.5, Time remaining: 21h 43m 56s
2025-04-03 08:27:51.980199: Steps: 322000/2000000, FPS: 21.5, Time remaining: 21h 43m 12s
2025-04-03 08:28:38.971480: Steps: 323000/2000000, FPS: 21.5, Time remaining: 21h 42m 27s
2025-04-03 08:29:25.936259: Steps: 324000/2000000, FPS: 21.5, Time remaining: 21h 41m 42s
2025-04-03 08:30:12.985153: Steps: 325000/2000000, FPS: 21.5, Time remaining: 21h 40m 58s
2025-04-03 08:31:00.054462: Steps: 326000/2000000, FPS: 21.5, Time remaining: 21h 40m 14s
2025-04-03 08:31:47.100784: Steps: 327000/2000000, FPS: 21.5, Time remaining: 21h 39m 30s
2025-04-03 08:32:34.249128: Steps: 328000/2000000, FPS: 21.5, Time remaining: 21h 38m 46s
2025-04-03 08:33:21.136395: Steps: 329000/2000000, FPS: 21.5, Time remaining: 21h 38m 1s
2025-04-03 08:34:08.167267: Steps: 330000/2000000, FPS: 21.5, Time remaining: 21h 37m 16s
2025-04-03 08:34:55.219577: Steps: 331000/2000000, FPS: 21.5, Time remaining: 21h 36m 32s
2025-04-03 08:35:42.123336: Steps: 332000/2000000, FPS: 21.5, Time remaining: 21h 35m 47s
2025-04-03 08:36:29.111129: Steps: 333000/2000000, FPS: 21.5, Time remaining: 21h 35m 2s
2025-04-03 08:37:16.064411: Steps: 334000/2000000, FPS: 21.5, Time remaining: 21h 34m 17s
2025-04-03 08:38:02.937735: Steps: 335000/2000000, FPS: 21.5, Time remaining: 21h 33m 32s
2025-04-03 08:38:50.183126: Steps: 336000/2000000, FPS: 21.5, Time remaining: 21h 32m 48s
2025-04-03 08:39:37.259930: Steps: 337000/2000000, FPS: 21.5, Time remaining: 21h 32m 4s
2025-04-03 08:40:24.301332: Steps: 338000/2000000, FPS: 21.5, Time remaining: 21h 31m 19s
2025-04-03 08:41:11.364627: Steps: 339000/2000000, FPS: 21.5, Time remaining: 21h 30m 35s
2025-04-03 08:41:58.304409: Steps: 340000/2000000, FPS: 21.4, Time remaining: 21h 29m 50s
2025-04-03 08:42:45.402230: Steps: 341000/2000000, FPS: 21.4, Time remaining: 21h 29m 6s
2025-04-03 08:43:32.484623: Steps: 342000/2000000, FPS: 21.4, Time remaining: 21h 28m 21s
2025-04-03 08:44:19.435899: Steps: 343000/2000000, FPS: 21.4, Time remaining: 21h 27m 36s
2025-04-03 08:45:06.509722: Steps: 344000/2000000, FPS: 21.4, Time remaining: 21h 26m 52s
2025-04-03 08:45:53.816640: Steps: 345000/2000000, FPS: 21.4, Time remaining: 21h 26m 8s
2025-04-03 08:46:40.826007: Steps: 346000/2000000, FPS: 21.4, Time remaining: 21h 25m 23s
2025-04-03 08:47:27.868301: Steps: 347000/2000000, FPS: 21.4, Time remaining: 21h 24m 39s
2025-04-03 08:48:14.914106: Steps: 348000/2000000, FPS: 21.4, Time remaining: 21h 23m 54s
2025-04-03 08:49:01.922890: Steps: 349000/2000000, FPS: 21.4, Time remaining: 21h 23m 9s
2025-04-03 08:49:48.975697: Steps: 350000/2000000, FPS: 21.4, Time remaining: 21h 22m 25s
2025-04-03 08:50:35.852533: Steps: 351000/2000000, FPS: 21.4, Time remaining: 21h 21m 39s
2025-04-03 08:51:22.910352: Steps: 352000/2000000, FPS: 21.4, Time remaining: 21h 20m 55s
2025-04-03 08:52:09.886142: Steps: 353000/2000000, FPS: 21.4, Time remaining: 21h 20m 9s
2025-04-03 08:52:56.962967: Steps: 354000/2000000, FPS: 21.4, Time remaining: 21h 19m 25s
2025-04-03 08:53:43.980836: Steps: 355000/2000000, FPS: 21.4, Time remaining: 21h 18m 40s
2025-04-03 08:54:30.963618: Steps: 356000/2000000, FPS: 21.4, Time remaining: 21h 17m 55s
2025-04-03 08:55:17.940404: Steps: 357000/2000000, FPS: 21.4, Time remaining: 21h 17m 10s
2025-04-03 08:56:04.900188: Steps: 358000/2000000, FPS: 21.4, Time remaining: 21h 16m 25s
2025-04-03 08:56:51.973588: Steps: 359000/2000000, FPS: 21.4, Time remaining: 21h 15m 40s
2025-04-03 08:57:39.078409: Steps: 360000/2000000, FPS: 21.4, Time remaining: 21h 14m 56s
2025-04-03 08:58:26.006185: Steps: 361000/2000000, FPS: 21.4, Time remaining: 21h 14m 10s
2025-04-03 08:59:13.160037: Steps: 362000/2000000, FPS: 21.4, Time remaining: 21h 13m 26s
2025-04-03 09:00:00.102820: Steps: 363000/2000000, FPS: 21.4, Time remaining: 21h 12m 41s
2025-04-03 09:00:47.078673: Steps: 364000/2000000, FPS: 21.4, Time remaining: 21h 11m 55s
2025-04-03 09:01:34.073959: Steps: 365000/2000000, FPS: 21.4, Time remaining: 21h 11m 10s
2025-04-03 09:02:21.043734: Steps: 366000/2000000, FPS: 21.4, Time remaining: 21h 10m 25s
2025-04-03 09:03:08.146562: Steps: 367000/2000000, FPS: 21.4, Time remaining: 21h 9m 40s
2025-04-03 09:03:55.215461: Steps: 368000/2000000, FPS: 21.4, Time remaining: 21h 8m 56s
2025-04-03 09:04:42.226755: Steps: 369000/2000000, FPS: 21.4, Time remaining: 21h 8m 11s
2025-04-03 09:05:29.435118: Steps: 370000/2000000, FPS: 21.4, Time remaining: 21h 7m 26s
2025-04-03 09:06:16.475459: Steps: 371000/2000000, FPS: 21.4, Time remaining: 21h 6m 41s
2025-04-03 09:07:03.582307: Steps: 372000/2000000, FPS: 21.4, Time remaining: 21h 5m 57s
2025-04-03 09:07:50.684704: Steps: 373000/2000000, FPS: 21.4, Time remaining: 21h 5m 12s
2025-04-03 09:08:37.654988: Steps: 374000/2000000, FPS: 21.4, Time remaining: 21h 4m 27s
2025-04-03 09:09:24.850855: Steps: 375000/2000000, FPS: 21.4, Time remaining: 21h 3m 42s
2025-04-03 09:10:11.950675: Steps: 376000/2000000, FPS: 21.4, Time remaining: 21h 2m 58s
2025-04-03 09:10:59.035073: Steps: 377000/2000000, FPS: 21.4, Time remaining: 21h 2m 13s
2025-04-03 09:11:46.169900: Steps: 378000/2000000, FPS: 21.4, Time remaining: 21h 1m 28s
2025-04-03 09:12:33.073654: Steps: 379000/2000000, FPS: 21.4, Time remaining: 21h 0m 42s
2025-04-03 09:13:20.507608: Steps: 380000/2000000, FPS: 21.4, Time remaining: 20h 59m 59s
2025-04-03 09:14:07.543414: Steps: 381000/2000000, FPS: 21.4, Time remaining: 20h 59m 14s
2025-04-03 09:14:54.549309: Steps: 382000/2000000, FPS: 21.4, Time remaining: 20h 58m 29s
2025-04-03 09:15:41.688630: Steps: 383000/2000000, FPS: 21.4, Time remaining: 20h 57m 44s
2025-04-03 09:16:28.622388: Steps: 384000/2000000, FPS: 21.4, Time remaining: 20h 56m 59s
2025-04-03 09:17:15.710207: Steps: 385000/2000000, FPS: 21.4, Time remaining: 20h 56m 14s
2025-04-03 09:18:02.762516: Steps: 386000/2000000, FPS: 21.4, Time remaining: 20h 55m 29s
2025-04-03 09:18:49.642335: Steps: 387000/2000000, FPS: 21.4, Time remaining: 20h 54m 43s
2025-04-03 09:19:36.986277: Steps: 388000/2000000, FPS: 21.4, Time remaining: 20h 53m 59s
2025-04-03 09:20:24.107698: Steps: 389000/2000000, FPS: 21.4, Time remaining: 20h 53m 14s
2025-04-03 09:21:11.178020: Steps: 390000/2000000, FPS: 21.4, Time remaining: 20h 52m 29s
2025-04-03 09:21:58.278353: Steps: 391000/2000000, FPS: 21.4, Time remaining: 20h 51m 44s
2025-04-03 09:22:45.323684: Steps: 392000/2000000, FPS: 21.4, Time remaining: 20h 50m 59s
2025-04-03 09:23:32.354499: Steps: 393000/2000000, FPS: 21.4, Time remaining: 20h 50m 14s
2025-04-03 09:24:19.700492: Steps: 394000/2000000, FPS: 21.4, Time remaining: 20h 49m 30s
2025-04-03 09:25:06.611749: Steps: 395000/2000000, FPS: 21.4, Time remaining: 20h 48m 44s
2025-04-03 09:25:53.791596: Steps: 396000/2000000, FPS: 21.4, Time remaining: 20h 47m 59s
2025-04-03 09:26:40.822903: Steps: 397000/2000000, FPS: 21.4, Time remaining: 20h 47m 14s
2025-04-03 09:27:27.889217: Steps: 398000/2000000, FPS: 21.4, Time remaining: 20h 46m 29s
2025-04-03 09:28:14.910096: Steps: 399000/2000000, FPS: 21.4, Time remaining: 20h 45m 43s
2025-04-03 09:29:01.988415: Steps: 400000/2000000, FPS: 21.4, Time remaining: 20h 44m 58s
2025-04-03 09:29:49.611916: Steps: 401000/2000000, FPS: 21.4, Time remaining: 20h 44m 15s
2025-04-03 09:30:36.661717: Steps: 402000/2000000, FPS: 21.4, Time remaining: 20h 43m 30s
2025-04-03 09:31:23.775545: Steps: 403000/2000000, FPS: 21.4, Time remaining: 20h 42m 45s
2025-04-03 09:32:10.925446: Steps: 404000/2000000, FPS: 21.4, Time remaining: 20h 42m 0s
2025-04-03 09:32:57.952249: Steps: 405000/2000000, FPS: 21.4, Time remaining: 20h 41m 15s
2025-04-03 09:33:45.002549: Steps: 406000/2000000, FPS: 21.4, Time remaining: 20h 40m 30s
2025-04-03 09:34:31.995347: Steps: 407000/2000000, FPS: 21.4, Time remaining: 20h 39m 44s
2025-04-03 09:35:19.100763: Steps: 408000/2000000, FPS: 21.4, Time remaining: 20h 38m 59s
2025-04-03 09:36:06.060039: Steps: 409000/2000000, FPS: 21.4, Time remaining: 20h 38m 13s
2025-04-03 09:36:53.093824: Steps: 410000/2000000, FPS: 21.4, Time remaining: 20h 37m 28s
2025-04-03 09:37:40.244660: Steps: 411000/2000000, FPS: 21.4, Time remaining: 20h 36m 43s
2025-04-03 09:38:27.428083: Steps: 412000/2000000, FPS: 21.4, Time remaining: 20h 35m 58s
2025-04-03 09:39:14.408354: Steps: 413000/2000000, FPS: 21.4, Time remaining: 20h 35m 13s
2025-04-03 09:40:01.484168: Steps: 414000/2000000, FPS: 21.4, Time remaining: 20h 34m 27s
2025-04-03 09:40:48.520965: Steps: 415000/2000000, FPS: 21.4, Time remaining: 20h 33m 42s
2025-04-03 09:41:35.861474: Steps: 416000/2000000, FPS: 21.4, Time remaining: 20h 32m 58s
2025-04-03 09:42:23.326925: Steps: 417000/2000000, FPS: 21.4, Time remaining: 20h 32m 14s
2025-04-03 09:43:10.498764: Steps: 418000/2000000, FPS: 21.4, Time remaining: 20h 31m 29s
2025-04-03 09:43:57.464046: Steps: 419000/2000000, FPS: 21.4, Time remaining: 20h 30m 43s
2025-04-03 09:44:44.529852: Steps: 420000/2000000, FPS: 21.4, Time remaining: 20h 29m 58s
2025-04-03 09:45:31.541720: Steps: 421000/2000000, FPS: 21.4, Time remaining: 20h 29m 12s
2025-04-03 09:46:18.640547: Steps: 422000/2000000, FPS: 21.4, Time remaining: 20h 28m 27s
2025-04-03 09:47:05.719374: Steps: 423000/2000000, FPS: 21.4, Time remaining: 20h 27m 42s
2025-04-03 09:47:52.918230: Steps: 424000/2000000, FPS: 21.4, Time remaining: 20h 26m 57s
2025-04-03 09:48:40.004118: Steps: 425000/2000000, FPS: 21.4, Time remaining: 20h 26m 11s
2025-04-03 09:49:27.101921: Steps: 426000/2000000, FPS: 21.4, Time remaining: 20h 25m 26s
2025-04-03 09:50:14.252763: Steps: 427000/2000000, FPS: 21.4, Time remaining: 20h 24m 41s
2025-04-03 09:51:01.391592: Steps: 428000/2000000, FPS: 21.4, Time remaining: 20h 23m 56s
2025-04-03 09:51:48.436977: Steps: 429000/2000000, FPS: 21.4, Time remaining: 20h 23m 10s
2025-04-03 09:52:35.343213: Steps: 430000/2000000, FPS: 21.4, Time remaining: 20h 22m 24s
2025-04-03 09:53:22.337015: Steps: 431000/2000000, FPS: 21.4, Time remaining: 20h 21m 39s
2025-04-03 09:54:09.361329: Steps: 432000/2000000, FPS: 21.4, Time remaining: 20h 20m 53s
2025-04-03 09:54:56.481742: Steps: 433000/2000000, FPS: 21.4, Time remaining: 20h 20m 8s
2025-04-03 09:55:43.560070: Steps: 434000/2000000, FPS: 21.4, Time remaining: 20h 19m 22s
2025-04-03 09:56:30.623911: Steps: 435000/2000000, FPS: 21.4, Time remaining: 20h 18m 37s
2025-04-03 09:57:17.723755: Steps: 436000/2000000, FPS: 21.4, Time remaining: 20h 17m 51s
2025-04-03 09:58:04.761554: Steps: 437000/2000000, FPS: 21.4, Time remaining: 20h 17m 6s
2025-04-03 09:58:51.712414: Steps: 438000/2000000, FPS: 21.4, Time remaining: 20h 16m 20s
2025-04-03 09:59:38.733227: Steps: 439000/2000000, FPS: 21.4, Time remaining: 20h 15m 34s
2025-04-03 10:00:25.979617: Steps: 440000/2000000, FPS: 21.4, Time remaining: 20h 14m 49s
2025-04-03 10:01:13.236998: Steps: 441000/2000000, FPS: 21.4, Time remaining: 20h 14m 5s
2025-04-03 10:02:00.413434: Steps: 442000/2000000, FPS: 21.4, Time remaining: 20h 13m 19s
2025-04-03 10:02:47.486737: Steps: 443000/2000000, FPS: 21.4, Time remaining: 20h 12m 34s
2025-04-03 10:03:34.630602: Steps: 444000/2000000, FPS: 21.4, Time remaining: 20h 11m 49s
2025-04-03 10:04:21.494337: Steps: 445000/2000000, FPS: 21.4, Time remaining: 20h 11m 2s
2025-04-03 10:05:08.573162: Steps: 446000/2000000, FPS: 21.4, Time remaining: 20h 10m 17s
2025-04-03 10:05:55.665074: Steps: 447000/2000000, FPS: 21.4, Time remaining: 20h 9m 31s
2025-04-03 10:06:42.676875: Steps: 448000/2000000, FPS: 21.4, Time remaining: 20h 8m 46s
2025-04-03 10:07:29.694675: Steps: 449000/2000000, FPS: 21.4, Time remaining: 20h 8m 0s
2025-04-03 10:08:16.784516: Steps: 450000/2000000, FPS: 21.4, Time remaining: 20h 7m 14s
2025-04-03 10:09:04.076981: Steps: 451000/2000000, FPS: 21.4, Time remaining: 20h 6m 30s
2025-04-03 10:09:51.014249: Steps: 452000/2000000, FPS: 21.4, Time remaining: 20h 5m 44s
2025-04-03 10:10:38.091076: Steps: 453000/2000000, FPS: 21.4, Time remaining: 20h 4m 58s
2025-04-03 10:11:25.189916: Steps: 454000/2000000, FPS: 21.4, Time remaining: 20h 4m 13s
2025-04-03 10:12:12.208290: Steps: 455000/2000000, FPS: 21.4, Time remaining: 20h 3m 27s
2025-04-03 10:12:59.173559: Steps: 456000/2000000, FPS: 21.4, Time remaining: 20h 2m 41s
2025-04-03 10:13:46.377912: Steps: 457000/2000000, FPS: 21.4, Time remaining: 20h 1m 56s
2025-04-03 10:14:33.321182: Steps: 458000/2000000, FPS: 21.4, Time remaining: 20h 1m 10s
2025-04-03 10:15:20.349980: Steps: 459000/2000000, FPS: 21.4, Time remaining: 20h 0m 24s
2025-04-03 10:16:07.410381: Steps: 460000/2000000, FPS: 21.4, Time remaining: 19h 59m 38s
2025-04-03 10:16:54.564745: Steps: 461000/2000000, FPS: 21.4, Time remaining: 19h 58m 53s
2025-04-03 10:17:41.677576: Steps: 462000/2000000, FPS: 21.4, Time remaining: 19h 58m 7s
2025-04-03 10:18:28.604339: Steps: 463000/2000000, FPS: 21.4, Time remaining: 19h 57m 21s
2025-04-03 10:19:15.614627: Steps: 464000/2000000, FPS: 21.4, Time remaining: 19h 56m 35s
2025-04-03 10:20:02.671513: Steps: 465000/2000000, FPS: 21.4, Time remaining: 19h 55m 50s
2025-04-03 10:20:49.693317: Steps: 466000/2000000, FPS: 21.4, Time remaining: 19h 55m 4s
2025-04-03 10:21:36.794151: Steps: 467000/2000000, FPS: 21.4, Time remaining: 19h 54m 18s
2025-04-03 10:22:24.130561: Steps: 468000/2000000, FPS: 21.4, Time remaining: 19h 53m 33s
2025-04-03 10:23:11.752138: Steps: 469000/2000000, FPS: 21.4, Time remaining: 19h 52m 50s
2025-04-03 10:23:58.949490: Steps: 470000/2000000, FPS: 21.4, Time remaining: 19h 52m 4s
2025-04-03 10:24:46.314410: Steps: 471000/2000000, FPS: 21.4, Time remaining: 19h 51m 20s
2025-04-03 10:25:33.165157: Steps: 472000/2000000, FPS: 21.4, Time remaining: 19h 50m 33s
2025-04-03 10:26:20.268995: Steps: 473000/2000000, FPS: 21.4, Time remaining: 19h 49m 48s
2025-04-03 10:27:07.290361: Steps: 474000/2000000, FPS: 21.4, Time remaining: 19h 49m 2s
2025-04-03 10:27:54.381706: Steps: 475000/2000000, FPS: 21.4, Time remaining: 19h 48m 16s
